author_id,发布作品数,总获赞,总播放,作品平均时长,去过城市数,首发日期,末次发布,创作天数,创作活跃度(日均发布)
650651,1,0,4796242,21.0,1,2019-10-30,2019-10-30,1,1.0
650659,1,0,525368,9.0,1,2019-10-30,2019-10-30,1,1.0
650664,1,0,27109835,7.0,1,2019-10-29,2019-10-29,1,1.0
650672,1,0,7178183,10.0,1,2019-10-28,2019-10-28,1,1.0
650675,1,0,520549,10.0,1,2019-10-29,2019-10-29,1,1.0
650676,1,0,4121062,9.0,1,2019-10-30,2019-10-30,1,1.0
650677,1,0,2992148,6.0,1,2019-10-29,2019-10-29,1,1.0
650685,1,0,1523244,10.0,1,2019-10-29,2019-10-29,1,1.0
650692,1,0,4178916,6.0,1,2019-10-30,2019-10-30,1,1.0
650694,1,0,3924227,9.0,1,2019-10-29,2019-10-29,1,1.0
650700,1,0,886679,21.0,1,2019-10-30,2019-10-30,1,1.0
650702,1,0,1893818,3.0,1,2019-10-18,2019-10-18,1,1.0
650712,1,0,6832648,9.0,1,2019-10-29,2019-10-29,1,1.0
650714,1,0,5043298,9.0,1,2019-10-07,2019-10-07,1,1.0
650719,1,0,5497214,7.0,1,2019-10-29,2019-10-29,1,1.0
650721,1,0,2702202,10.0,1,2019-10-28,2019-10-28,1,1.0
650723,3,0,31900381,9.909090909090908,1,2019-10-24,2019-10-25,2,1.5
650732,1,0,4054637,21.0,1,2019-10-29,2019-10-29,1,1.0
650733,1,0,4384543,11.0,1,2019-10-29,2019-10-29,1,1.0
650735,1,0,3942503,30.0,1,2019-10-29,2019-10-29,1,1.0
650743,1,0,2797162,6.0,1,2019-10-29,2019-10-29,1,1.0
650755,1,0,2599172,7.0,1,2019-10-29,2019-10-29,1,1.0
650764,1,0,1623240,7.0,1,2019-10-29,2019-10-29,1,1.0
650769,2,0,2286850,39.333333333333336,1,2019-10-28,2019-10-28,1,2.0
650774,1,0,1158612,10.0,1,2019-10-29,2019-10-29,1,1.0
650779,1,0,3390900,21.0,1,2019-10-29,2019-10-29,1,1.0
650785,1,0,765354,4.0,1,2019-10-29,2019-10-29,1,1.0
650792,1,0,3156490,7.0,1,2019-10-29,2019-10-29,1,1.0
650800,1,0,1906167,11.0,1,2019-10-29,2019-10-29,1,1.0
650803,1,0,3890810,10.0,1,2019-09-30,2019-09-30,1,1.0
650805,1,0,5005918,10.0,1,2019-10-25,2019-10-25,1,1.0
650816,3,0,16698325,11.6,1,2019-10-29,2019-10-29,1,3.0
650817,1,0,5947416,9.0,1,2019-10-29,2019-10-29,1,1.0
650819,1,0,4090777,9.0,1,2019-10-30,2019-10-30,1,1.0
650820,1,0,2586595,10.0,1,2019-10-29,2019-10-29,1,1.0
650821,1,0,3475867,10.0,1,2019-10-30,2019-10-30,1,1.0
650828,1,0,11164165,6.0,1,2019-10-29,2019-10-29,1,1.0
650830,1,0,677866,9.0,1,2019-10-29,2019-10-29,1,1.0
650831,1,0,5138208,9.0,1,2019-09-25,2019-09-25,1,1.0
650840,1,0,2758494,9.0,1,2019-10-30,2019-10-30,1,1.0
650850,1,0,1076904,10.0,1,2019-10-30,2019-10-30,1,1.0
650858,2,0,3967132,9.0,1,2019-10-24,2019-10-24,1,2.0
650862,1,0,1270835,9.0,1,2019-10-30,2019-10-30,1,1.0
650865,1,0,25263621,9.0,1,2019-10-06,2019-10-06,1,1.0
650882,1,0,4263553,5.0,1,2019-10-30,2019-10-30,1,1.0
650888,1,0,5728540,7.0,1,2019-10-16,2019-10-16,1,1.0
650889,2,0,7553276,9.5,1,2019-10-28,2019-10-28,1,2.0
650891,1,0,8170004,7.0,1,2019-10-30,2019-10-30,1,1.0
650895,1,0,1604120,9.0,1,2019-10-28,2019-10-28,1,1.0
650907,1,0,3888301,6.0,1,2019-10-30,2019-10-30,1,1.0
650911,1,0,5872744,8.0,1,2019-10-01,2019-10-01,1,1.0
650912,1,0,4843297,10.0,1,2019-10-30,2019-10-30,1,1.0
650914,1,0,536708,10.0,1,2019-10-26,2019-10-26,1,1.0
650927,1,0,7706722,8.0,1,2019-10-29,2019-10-29,1,1.0
650937,3,0,26751847,7.333333333333333,1,2019-10-28,2019-10-29,2,1.5
650946,1,0,4347607,9.0,1,2019-10-22,2019-10-22,1,1.0
650949,2,0,36232277,6.909090909090909,1,2019-10-28,2019-10-30,3,0.6666666666666666
650951,1,0,16083139,20.0,1,2019-10-29,2019-10-29,1,1.0
650975,1,0,1272513,10.0,1,2019-10-30,2019-10-30,1,1.0
650979,1,0,5010357,10.0,1,2019-10-24,2019-10-24,1,1.0
650981,1,0,161886,7.0,1,2019-10-29,2019-10-29,1,1.0
650982,2,0,6130805,10.0,1,2019-10-28,2019-10-28,1,2.0
650986,1,0,4786771,10.0,1,2019-10-30,2019-10-30,1,1.0
650995,1,0,5183011,10.0,1,2019-10-26,2019-10-26,1,1.0
650998,1,0,17603961,10.0,1,2019-10-30,2019-10-30,1,1.0
650999,1,0,3842120,9.0,1,2019-10-05,2019-10-05,1,1.0
651002,1,0,11019691,10.0,1,2019-10-30,2019-10-30,1,1.0
651009,1,0,4390280,6.0,1,2019-10-30,2019-10-30,1,1.0
651011,1,0,14886299,5.0,1,2019-10-29,2019-10-29,1,1.0
651013,1,0,1503830,9.0,1,2019-10-29,2019-10-29,1,1.0
651017,1,0,2739,29.0,1,2019-10-29,2019-10-29,1,1.0
651033,1,0,831377,10.0,1,2019-10-22,2019-10-22,1,1.0
651035,1,0,3092178,10.0,1,2019-10-30,2019-10-30,1,1.0
651038,1,0,6384410,10.0,1,2019-10-05,2019-10-05,1,1.0
651046,1,0,5917417,7.0,1,2019-10-28,2019-10-28,1,1.0
651047,1,0,2790155,11.0,1,2019-10-27,2019-10-27,1,1.0
651051,2,0,26624302,11.714285714285714,1,2019-10-27,2019-10-29,3,0.6666666666666666
651052,1,0,3051605,7.0,1,2019-10-29,2019-10-29,1,1.0
651059,1,0,4443958,7.0,1,2019-10-30,2019-10-30,1,1.0
651066,2,0,3752814,9.0,1,2019-10-05,2019-10-28,24,0.08333333333333333
651068,1,0,4296766,9.0,1,2019-10-15,2019-10-15,1,1.0
651071,1,0,4146531,9.0,1,2019-10-26,2019-10-26,1,1.0
651074,1,0,2360599,10.0,1,2019-10-29,2019-10-29,1,1.0
651076,1,0,598007,7.0,1,2019-10-29,2019-10-29,1,1.0
651081,1,0,1762797,7.0,1,2019-10-13,2019-10-13,1,1.0
651083,1,0,20771057,7.0,1,2019-10-29,2019-10-29,1,1.0
651087,1,0,28961566,37.0,1,2019-10-29,2019-10-29,1,1.0
651092,1,0,1450353,5.0,1,2019-10-30,2019-10-30,1,1.0
651097,1,0,1329345,21.0,1,2019-10-30,2019-10-30,1,1.0
651101,1,0,2410872,9.0,1,2019-10-29,2019-10-29,1,1.0
651103,1,0,1316457,9.0,1,2019-10-30,2019-10-30,1,1.0
651105,1,0,3511193,9.0,1,2019-10-09,2019-10-09,1,1.0
651110,1,0,9526643,9.0,1,2019-10-29,2019-10-29,1,1.0
651118,1,0,7612443,9.0,2,2019-10-26,2019-10-26,1,1.0
651120,1,0,2422898,18.0,1,2019-10-19,2019-10-19,1,1.0
651123,1,0,3288036,21.0,1,2019-10-29,2019-10-29,1,1.0
651126,1,0,4507767,9.0,1,2019-10-29,2019-10-29,1,1.0
651128,1,0,3134026,7.0,1,2019-10-20,2019-10-20,1,1.0
651133,1,0,3719150,10.0,1,2019-10-29,2019-10-29,1,1.0
651143,1,0,4107765,9.0,1,2019-10-30,2019-10-30,1,1.0
651149,1,0,4796093,6.0,1,2019-10-30,2019-10-30,1,1.0
651163,1,0,4906400,10.0,1,2019-10-30,2019-10-30,1,1.0
651165,2,0,4378718,15.5,1,2019-10-24,2019-10-30,7,0.2857142857142857
651169,1,0,4905667,9.0,1,2019-10-14,2019-10-14,1,1.0
651171,1,0,2398423,11.0,1,2019-10-29,2019-10-29,1,1.0
651173,1,0,16799329,9.0,1,2019-10-30,2019-10-30,1,1.0
651174,1,0,3504810,11.0,1,2019-10-08,2019-10-08,1,1.0
651181,1,0,11509377,11.0,1,2019-10-29,2019-10-29,1,1.0
651191,1,0,3068817,6.0,1,2019-10-30,2019-10-30,1,1.0
651196,1,0,5061862,21.0,1,2019-10-29,2019-10-29,1,1.0
651205,1,0,338211,21.0,1,2019-10-29,2019-10-29,1,1.0
651206,1,0,5512753,16.0,1,2019-10-29,2019-10-29,1,1.0
651207,1,0,5835834,9.0,1,2019-10-28,2019-10-28,1,1.0
651212,1,0,2160824,9.0,1,2019-10-29,2019-10-29,1,1.0
651214,1,0,4443990,10.0,1,2019-10-30,2019-10-30,1,1.0
651216,1,0,768993,25.0,1,2019-10-25,2019-10-25,1,1.0
651219,1,0,3039340,7.0,1,2019-10-30,2019-10-30,1,1.0
651223,1,0,967403,10.0,1,2019-10-29,2019-10-29,1,1.0
651228,1,0,4166101,10.0,1,2019-10-30,2019-10-30,1,1.0
651238,1,0,1346389,22.0,1,2019-10-05,2019-10-05,1,1.0
651245,1,0,2109138,9.0,1,2019-10-28,2019-10-28,1,1.0
651251,1,0,1775810,10.0,1,2019-10-30,2019-10-30,1,1.0
651259,1,0,1228876,5.0,1,2019-10-30,2019-10-30,1,1.0
651262,1,0,11426763,10.0,1,2019-10-29,2019-10-29,1,1.0
651263,1,0,3250724,10.0,1,2019-10-30,2019-10-30,1,1.0
651272,1,0,5096878,4.0,1,2019-10-30,2019-10-30,1,1.0
651274,1,0,14455724,6.0,1,2019-10-29,2019-10-29,1,1.0
651276,1,0,33792,10.0,1,2019-10-30,2019-10-30,1,1.0
651279,1,0,524650,10.0,1,2019-10-29,2019-10-29,1,1.0
651280,1,0,1502345,9.0,1,2019-10-30,2019-10-30,1,1.0
651283,1,0,3112371,9.0,1,2019-10-30,2019-10-30,1,1.0
651289,1,0,3560670,10.0,1,2019-10-29,2019-10-29,1,1.0
651291,1,0,5590191,10.0,1,2019-10-29,2019-10-29,1,1.0
651292,2,0,10070968,11.0,1,2019-10-09,2019-10-29,21,0.09523809523809523
651294,1,0,187615,8.0,1,2019-10-28,2019-10-28,1,1.0
651297,1,0,1178739,9.0,1,2019-10-29,2019-10-29,1,1.0
651299,1,0,3283071,10.0,1,2019-10-30,2019-10-30,1,1.0
651303,1,0,5804662,10.0,1,2019-10-30,2019-10-30,1,1.0
651307,1,0,4032842,9.0,1,2019-10-30,2019-10-30,1,1.0
651312,1,0,3695459,10.0,1,2019-10-29,2019-10-29,1,1.0
651313,1,0,3805753,9.0,1,2019-10-29,2019-10-29,1,1.0
651316,1,0,5555098,9.0,1,2019-10-29,2019-10-29,1,1.0
651318,1,0,1955015,7.0,1,2019-10-07,2019-10-07,1,1.0
651343,1,0,1712631,6.0,1,2019-10-30,2019-10-30,1,1.0
651353,1,0,1186181,7.0,1,2019-10-29,2019-10-29,1,1.0
651357,2,0,10106619,10.0,1,2019-10-29,2019-10-29,1,2.0
651360,1,0,1378196,9.0,1,2019-10-26,2019-10-26,1,1.0
651362,1,0,2704532,10.0,1,2019-10-06,2019-10-06,1,1.0
651365,1,0,2577310,9.0,1,2019-10-30,2019-10-30,1,1.0
651371,1,0,3085828,9.0,1,2019-10-30,2019-10-30,1,1.0
651375,1,0,5412870,10.0,1,2019-10-29,2019-10-29,1,1.0
651378,1,0,2797415,9.0,1,2019-10-29,2019-10-29,1,1.0
651379,1,0,2633258,10.0,1,2019-10-29,2019-10-29,1,1.0
651388,1,0,2514100,10.0,1,2019-10-28,2019-10-28,1,1.0
651389,1,0,3423867,10.0,1,2019-10-30,2019-10-30,1,1.0
651397,1,0,1487486,23.0,1,2019-10-30,2019-10-30,1,1.0
651399,1,0,3497895,10.0,1,2019-10-30,2019-10-30,1,1.0
651406,1,0,1485551,26.0,1,2019-10-30,2019-10-30,1,1.0
651409,1,0,2415294,5.0,1,2019-10-30,2019-10-30,1,1.0
651411,1,0,4121041,10.0,1,2019-10-29,2019-10-29,1,1.0
651413,2,0,10315876,5.333333333333333,1,2019-10-24,2019-10-25,2,1.0
651414,1,0,2126406,8.0,1,2019-10-04,2019-10-04,1,1.0
651419,1,0,5415766,21.0,1,2019-10-29,2019-10-29,1,1.0
651463,1,0,4973232,21.0,1,2019-10-21,2019-10-21,1,1.0
651464,1,0,3371027,7.0,1,2019-10-25,2019-10-25,1,1.0
651469,1,0,3103051,20.0,1,2019-10-30,2019-10-30,1,1.0
651476,1,0,3081852,9.0,1,2019-10-14,2019-10-14,1,1.0
651479,1,0,1322302,21.0,1,2019-10-26,2019-10-26,1,1.0
651481,1,0,1792330,9.0,1,2019-10-29,2019-10-29,1,1.0
651491,1,0,1211532,4.0,1,2019-10-29,2019-10-29,1,1.0
651497,1,0,1452282,7.0,1,2019-10-24,2019-10-24,1,1.0
651499,1,0,15300588,10.0,1,2019-10-09,2019-10-09,1,1.0
651500,1,0,5030129,9.0,1,2019-10-19,2019-10-19,1,1.0
651510,1,0,5809871,10.0,1,2019-10-29,2019-10-29,1,1.0
651511,1,0,2091785,20.0,1,2019-10-29,2019-10-29,1,1.0
651513,1,0,3371628,19.0,1,2019-10-29,2019-10-29,1,1.0
651521,1,0,4082645,20.0,1,2019-10-30,2019-10-30,1,1.0
651522,1,0,3800859,10.0,1,2019-10-25,2019-10-25,1,1.0
651525,1,0,98705,9.0,1,2019-10-30,2019-10-30,1,1.0
651540,1,0,110213,9.0,1,2019-10-30,2019-10-30,1,1.0
651541,1,0,2765099,4.0,1,2019-10-30,2019-10-30,1,1.0
651544,1,0,4950896,10.0,1,2019-10-18,2019-10-18,1,1.0
651545,1,0,5598202,10.0,1,2019-10-29,2019-10-29,1,1.0
651552,1,0,3891584,9.0,1,2019-10-29,2019-10-29,1,1.0
651556,1,0,897922,16.0,1,2019-10-30,2019-10-30,1,1.0
651562,1,0,4217792,7.0,1,2019-10-30,2019-10-30,1,1.0
651563,1,0,1652652,6.0,1,2019-10-27,2019-10-27,1,1.0
651564,1,0,5316016,9.0,1,2019-10-08,2019-10-08,1,1.0
651572,1,0,3004867,7.0,1,2019-10-30,2019-10-30,1,1.0
651579,1,0,22209478,9.0,1,2019-10-18,2019-10-18,1,1.0
651589,1,0,305084,10.0,1,2019-10-30,2019-10-30,1,1.0
651596,1,0,2645125,32.0,1,2019-10-29,2019-10-29,1,1.0
651598,1,0,13537048,10.0,1,2019-10-29,2019-10-29,1,1.0
651609,1,0,789343,10.0,1,2019-10-30,2019-10-30,1,1.0
651617,3,0,6170198,9.666666666666666,1,2019-10-27,2019-10-29,3,1.0
651618,1,0,1997584,5.0,1,2019-10-29,2019-10-29,1,1.0
651619,1,0,1020610,39.0,1,2019-10-09,2019-10-09,1,1.0
651626,1,0,2128174,9.0,1,2019-10-30,2019-10-30,1,1.0
651630,2,0,4720681,9.0,1,2019-10-29,2019-10-30,2,1.0
651635,1,0,4259833,9.0,1,2019-10-29,2019-10-29,1,1.0
651637,1,0,4028906,10.0,1,2019-10-30,2019-10-30,1,1.0
651638,1,0,844138,10.0,1,2019-10-30,2019-10-30,1,1.0
651643,3,0,9510488,9.666666666666666,1,2019-10-24,2019-10-30,7,0.42857142857142855
651650,1,0,1343796,10.0,1,2019-10-30,2019-10-30,1,1.0
651653,1,0,11811170,9.0,1,2019-10-29,2019-10-29,1,1.0
651654,1,0,4408188,10.0,1,2019-10-29,2019-10-29,1,1.0
651657,1,0,2480939,10.0,1,2019-10-30,2019-10-30,1,1.0
651661,2,0,10568585,9.0,1,2019-10-24,2019-10-28,5,0.4
651664,2,0,4858187,10.0,1,2019-10-29,2019-10-30,2,1.0
651668,1,0,2567785,7.0,1,2019-10-16,2019-10-16,1,1.0
651672,1,0,3870725,5.0,1,2019-10-30,2019-10-30,1,1.0
651676,2,0,33179766,18.333333333333332,1,2019-10-30,2019-10-30,1,2.0
651683,1,0,2113474,27.0,1,2019-10-30,2019-10-30,1,1.0
651690,1,0,2008578,9.0,1,2019-10-29,2019-10-29,1,1.0
651695,1,0,5863588,9.0,1,2019-10-30,2019-10-30,1,1.0
651701,1,0,3538602,9.0,1,2019-10-09,2019-10-09,1,1.0
651703,1,0,19107156,4.0,1,2019-10-28,2019-10-28,1,1.0
651704,1,0,921591,21.0,1,2019-10-30,2019-10-30,1,1.0
651713,1,0,5134322,6.0,1,2019-10-30,2019-10-30,1,1.0
651715,1,0,2357297,4.0,1,2019-10-30,2019-10-30,1,1.0
651716,1,0,1560404,8.0,1,2019-10-05,2019-10-05,1,1.0
651722,1,0,3853571,10.0,1,2019-10-03,2019-10-03,1,1.0
651736,1,0,5246851,9.0,1,2019-10-26,2019-10-26,1,1.0
651741,1,0,2721215,18.0,1,2019-10-29,2019-10-29,1,1.0
651743,1,0,1393494,21.0,1,2019-10-30,2019-10-30,1,1.0
651749,1,0,8430741,21.0,1,2019-10-30,2019-10-30,1,1.0
651750,1,0,21028828,20.0,1,2019-10-29,2019-10-29,1,1.0
651769,1,0,5817775,10.0,1,2019-10-29,2019-10-29,1,1.0
651774,1,0,14548679,21.0,2,2019-10-27,2019-10-27,1,1.0
651776,2,0,10250899,9.2,1,2019-10-24,2019-10-26,3,0.6666666666666666
651781,1,0,720066,9.0,1,2019-10-26,2019-10-26,1,1.0
651785,1,0,12983406,9.0,1,2019-10-29,2019-10-29,1,1.0
651790,1,0,3291681,10.0,1,2019-10-09,2019-10-09,1,1.0
651804,1,0,2599369,10.0,1,2019-10-29,2019-10-29,1,1.0
651805,1,0,3629522,9.0,1,2019-10-29,2019-10-29,1,1.0
651806,1,0,2099182,9.0,1,2019-10-29,2019-10-29,1,1.0
651808,1,0,3046062,4.0,1,2019-10-05,2019-10-05,1,1.0
651818,1,0,6570825,7.0,1,2019-10-29,2019-10-29,1,1.0
651821,1,0,4652596,9.0,1,2019-10-29,2019-10-29,1,1.0
651830,1,0,12170697,9.0,1,2019-10-29,2019-10-29,1,1.0
651837,1,0,2759070,10.0,1,2019-10-30,2019-10-30,1,1.0
651845,2,0,5021897,10.333333333333334,1,2019-10-28,2019-10-29,2,1.0
651849,1,0,381428,5.0,1,2019-10-29,2019-10-29,1,1.0
651853,1,0,5424838,10.0,1,2019-10-30,2019-10-30,1,1.0
651860,1,0,2311569,10.0,1,2019-10-30,2019-10-30,1,1.0
651862,1,0,4244430,10.0,1,2019-10-29,2019-10-29,1,1.0
651869,1,0,1050118,9.0,1,2019-10-30,2019-10-30,1,1.0
651871,1,0,8767138,7.0,1,2019-10-30,2019-10-30,1,1.0
651875,1,0,39854,10.0,1,2019-10-27,2019-10-27,1,1.0
651880,1,0,759654,10.0,1,2019-10-30,2019-10-30,1,1.0
651881,1,0,3378200,21.0,1,2019-10-29,2019-10-29,1,1.0
651882,1,0,4924399,6.0,1,2019-10-30,2019-10-30,1,1.0
651898,1,0,6613229,10.0,1,2019-10-22,2019-10-22,1,1.0
651900,1,0,41677038,10.0,1,2019-10-30,2019-10-30,1,1.0
651907,1,0,4029823,9.0,1,2019-10-15,2019-10-15,1,1.0
651909,1,0,13968771,8.0,1,2019-10-29,2019-10-29,1,1.0
651918,1,0,967934,6.0,1,2019-10-29,2019-10-29,1,1.0
651927,1,0,3451478,9.0,1,2019-10-08,2019-10-08,1,1.0
651929,1,0,199749,9.0,1,2019-10-30,2019-10-30,1,1.0
651933,2,0,2045513,9.0,1,2019-10-29,2019-10-30,2,1.0
651934,1,0,4483008,11.0,1,2019-10-26,2019-10-26,1,1.0
651941,1,0,5932813,10.0,1,2019-10-18,2019-10-18,1,1.0
651951,1,0,4369509,10.0,1,2019-10-29,2019-10-29,1,1.0
651959,1,0,825265,9.0,1,2019-10-24,2019-10-24,1,1.0
651971,1,0,4060008,10.0,1,2019-10-30,2019-10-30,1,1.0
651973,1,0,3133000,10.0,1,2019-10-29,2019-10-29,1,1.0
651984,1,0,2315289,10.0,1,2019-10-29,2019-10-29,1,1.0
651987,1,0,3446623,6.0,1,2019-10-30,2019-10-30,1,1.0
651989,1,0,728833,9.0,1,2019-10-30,2019-10-30,1,1.0
651991,1,0,1237292,10.0,1,2019-10-30,2019-10-30,1,1.0
651995,1,0,5134340,3.0,1,2019-10-30,2019-10-30,1,1.0
651997,1,0,1774784,4.0,1,2019-10-16,2019-10-16,1,1.0
652001,1,0,1303416,7.0,1,2019-10-30,2019-10-30,1,1.0
652003,1,0,121017,10.0,1,2019-10-29,2019-10-29,1,1.0
652006,2,2,7893480,9.5,1,2019-10-27,2019-10-29,3,0.6666666666666666
652007,1,0,5345952,10.0,1,2019-10-03,2019-10-03,1,1.0
652009,1,0,5090199,22.0,1,2019-10-29,2019-10-29,1,1.0
652010,1,0,1964475,10.0,1,2019-10-25,2019-10-25,1,1.0
652011,1,0,5137847,9.0,1,2019-10-30,2019-10-30,1,1.0
652016,1,0,7251029,9.0,1,2019-10-29,2019-10-29,1,1.0
652027,2,0,11570539,10.0,1,2019-10-29,2019-10-30,2,1.0
652029,1,0,24398554,10.0,1,2019-10-29,2019-10-29,1,1.0
652031,1,0,4448027,18.0,1,2019-10-30,2019-10-30,1,1.0
652033,1,0,5838771,10.0,1,2019-10-30,2019-10-30,1,1.0
652035,1,0,78737,18.0,1,2019-10-30,2019-10-30,1,1.0
652037,1,0,8224825,9.0,1,2019-10-30,2019-10-30,1,1.0
652043,3,0,8523312,9.833333333333334,1,2019-10-20,2019-10-26,7,0.42857142857142855
652047,1,0,3281474,10.0,1,2019-10-29,2019-10-29,1,1.0
652050,1,0,3085244,9.0,1,2019-10-28,2019-10-28,1,1.0
652057,1,0,77177,10.0,1,2019-10-25,2019-10-25,1,1.0
652058,1,0,145798,10.0,1,2019-10-29,2019-10-29,1,1.0
652064,1,0,28991984,9.0,1,2019-10-29,2019-10-29,1,1.0
652068,1,0,449451,10.0,1,2019-10-30,2019-10-30,1,1.0
652079,1,0,3506419,9.0,1,2019-10-02,2019-10-02,1,1.0
652080,1,0,681470,9.0,1,2019-10-30,2019-10-30,1,1.0
652082,1,0,2923194,10.0,1,2019-10-29,2019-10-29,1,1.0
652088,1,0,3149806,7.0,1,2019-10-29,2019-10-29,1,1.0
652092,1,0,4052838,9.0,1,2019-10-29,2019-10-29,1,1.0
652093,1,0,295569,9.0,1,2019-10-30,2019-10-30,1,1.0
652101,1,0,1961731,7.0,1,2019-10-29,2019-10-29,1,1.0
652107,1,0,4673290,10.0,1,2019-10-29,2019-10-29,1,1.0
652108,1,0,1818522,5.0,1,2019-10-27,2019-10-27,1,1.0
652109,1,0,513631,10.0,1,2019-10-30,2019-10-30,1,1.0
652110,1,0,2327164,5.0,1,2019-10-29,2019-10-29,1,1.0
652123,1,0,4318206,10.0,1,2019-10-29,2019-10-29,1,1.0
652136,2,0,5116945,34.0,1,2019-10-24,2019-10-29,6,0.3333333333333333
652138,1,0,87155,8.0,1,2019-10-29,2019-10-29,1,1.0
652142,1,0,1727396,20.0,1,2019-10-07,2019-10-07,1,1.0
652150,1,0,4322384,9.0,1,2019-10-29,2019-10-29,1,1.0
652151,1,0,5143657,9.0,1,2019-10-30,2019-10-30,1,1.0
652162,1,0,1240148,10.0,1,2019-10-29,2019-10-29,1,1.0
652169,1,0,5493256,9.0,1,2019-10-30,2019-10-30,1,1.0
652173,1,0,5717123,12.0,1,2019-10-10,2019-10-10,1,1.0
652175,1,0,5792245,10.0,1,2019-10-27,2019-10-27,1,1.0
652180,1,0,2003269,9.0,1,2019-10-29,2019-10-29,1,1.0
652181,1,0,2226465,10.0,1,2019-10-23,2019-10-23,1,1.0
652183,1,0,1603103,2.0,1,2019-10-30,2019-10-30,1,1.0
652189,1,0,5639243,9.0,1,2019-10-29,2019-10-29,1,1.0
652193,1,0,5319407,7.0,1,2019-10-29,2019-10-29,1,1.0
652195,1,0,3003503,9.0,1,2019-10-29,2019-10-29,1,1.0
652200,1,0,3681571,7.0,1,2019-10-30,2019-10-30,1,1.0
652202,1,0,2981600,9.0,1,2019-10-29,2019-10-29,1,1.0
652218,1,0,4234171,10.0,1,2019-10-30,2019-10-30,1,1.0
652220,1,0,3222172,9.0,1,2019-10-29,2019-10-29,1,1.0
652221,1,0,3232301,10.0,1,2019-10-29,2019-10-29,1,1.0
652231,1,0,4309463,10.0,1,2019-10-29,2019-10-29,1,1.0
652234,1,0,6609342,6.0,1,2019-10-28,2019-10-28,1,1.0
652240,1,0,5221282,9.0,1,2019-10-29,2019-10-29,1,1.0
652248,2,0,8341103,10.0,1,2019-10-26,2019-10-29,4,0.5
652251,1,0,4102477,2.0,1,2019-10-29,2019-10-29,1,1.0
652256,1,0,1765721,10.0,1,2019-10-28,2019-10-28,1,1.0
652265,1,0,176817,10.0,1,2019-10-30,2019-10-30,1,1.0
652268,1,0,3618662,10.0,1,2019-10-27,2019-10-27,1,1.0
652271,1,0,396842,10.0,1,2019-10-30,2019-10-30,1,1.0
652278,2,0,4543440,9.5,1,2019-10-29,2019-10-29,1,2.0
652284,1,0,958382,9.0,1,2019-10-30,2019-10-30,1,1.0
652292,1,0,3370040,10.0,1,2019-10-30,2019-10-30,1,1.0
652302,1,0,2447981,10.0,1,2019-10-29,2019-10-29,1,1.0
652303,1,0,9862867,7.0,1,2019-10-30,2019-10-30,1,1.0
652332,1,0,4190345,10.0,1,2019-10-30,2019-10-30,1,1.0
652334,1,0,7444343,8.0,1,2019-10-27,2019-10-27,1,1.0
652341,1,0,3000999,10.0,1,2019-10-30,2019-10-30,1,1.0
652344,1,0,539211,10.0,1,2019-10-30,2019-10-30,1,1.0
652352,1,0,5356254,7.0,1,2019-10-29,2019-10-29,1,1.0
652353,1,0,23515,7.0,1,2019-10-14,2019-10-14,1,1.0
652354,1,0,5183491,7.0,1,2019-10-29,2019-10-29,1,1.0
652355,1,0,5702705,21.0,1,2019-10-26,2019-10-26,1,1.0
652358,1,0,1328601,6.0,1,2019-10-14,2019-10-14,1,1.0
652377,1,0,4738298,11.0,1,2019-10-28,2019-10-28,1,1.0
652384,1,0,2002057,9.0,1,2019-10-29,2019-10-29,1,1.0
652385,1,0,31359272,20.0,1,2019-10-25,2019-10-25,1,1.0
652389,1,0,15850002,10.0,1,2019-10-29,2019-10-29,1,1.0
652403,1,0,4827621,21.0,1,2019-10-28,2019-10-28,1,1.0
652408,1,0,3220881,21.0,1,2019-10-29,2019-10-29,1,1.0
652413,1,0,123578,9.0,1,2019-10-30,2019-10-30,1,1.0
652416,1,0,4799505,21.0,1,2019-10-16,2019-10-16,1,1.0
652417,1,0,2622469,10.0,1,2019-10-29,2019-10-29,1,1.0
652419,2,0,12816363,10.5,1,2019-10-26,2019-10-29,4,0.5
652422,1,0,4996222,9.0,1,2019-10-30,2019-10-30,1,1.0
652425,1,0,5192787,9.0,1,2019-10-25,2019-10-25,1,1.0
652428,1,0,3560349,9.0,1,2019-10-30,2019-10-30,1,1.0
652438,1,0,1167940,27.0,1,2019-10-29,2019-10-29,1,1.0
652445,1,0,4641037,9.0,1,2019-10-30,2019-10-30,1,1.0
652447,1,0,2999308,20.0,1,2019-10-27,2019-10-27,1,1.0
652450,1,0,2111365,9.0,1,2019-10-30,2019-10-30,1,1.0
652452,1,0,2006271,9.0,1,2019-10-30,2019-10-30,1,1.0
652455,1,0,2726513,10.0,1,2019-10-30,2019-10-30,1,1.0
652456,1,0,5604051,8.0,1,2019-10-29,2019-10-29,1,1.0
652458,1,0,2790798,11.0,1,2019-10-25,2019-10-25,1,1.0
652464,1,0,1882611,10.0,1,2019-10-30,2019-10-30,1,1.0
652475,1,0,1785157,6.0,1,2019-10-29,2019-10-29,1,1.0
652479,1,0,4744210,11.0,1,2019-10-30,2019-10-30,1,1.0
652480,2,0,8424833,5.0,1,2019-10-01,2019-10-29,29,0.06896551724137931
652493,1,0,3689011,6.0,1,2019-10-29,2019-10-29,1,1.0
652502,1,0,7689313,10.0,1,2019-10-23,2019-10-23,1,1.0
