uid,总浏览量,总点赞数,观看作品数,观看城市数,完播作品数,常看背景音乐,完播率,平均点赞率
51046,82891810,0,31,1,16,22.0,0.5161290322580645,0.0
51047,57551647,0,19,1,3,272.0,0.15789473684210525,0.0
51048,12797959,0,4,1,2,84.0,0.5,0.0
51049,9112135,0,4,1,1,22.0,0.25,0.0
51050,63340491,0,18,1,12,28.0,0.6666666666666666,0.0
51051,54127379,0,15,3,2,57.0,0.13333333333333333,0.0
51052,6470378,0,2,1,1,25.0,0.5,0.0
51053,12380667,0,5,2,5,246.0,1.0,0.0
51054,29446046,0,11,1,7,74.0,0.6363636363636364,0.0
51055,2974254,0,1,1,1,622.0,1.0,0.0
51058,6311532,0,2,1,0,762.0,0.0,0.0
51059,21614602,0,8,1,7,178.0,0.875,0.0
51060,3860787,0,1,1,1,431.0,1.0,0.0
51062,74003134,0,23,1,16,57.0,0.6956521739130435,0.0
51064,29131213,0,11,1,6,255.0,0.5454545454545454,0.0
51065,40330576,0,12,1,5,2785.0,0.4166666666666667,0.0
51066,7092991,0,2,1,2,682.0,1.0,0.0
51067,23660271,0,10,1,5,82.0,0.5,0.0
51068,9967112,0,3,1,2,175.0,0.6666666666666666,0.0
51069,3342777,0,4,1,4,143.0,1.0,0.0
51070,8857702,0,3,1,2,582.0,0.6666666666666666,0.0
51071,29914694,3,10,1,7,220.0,0.7,1.0028516420726216e-07
51072,21302936,0,6,1,2,25.0,0.3333333333333333,0.0
51073,888174,0,1,1,1,912.0,1.0,0.0
51074,12441912,0,3,1,1,1192.0,0.3333333333333333,0.0
51075,6767578,0,3,2,3,622.0,1.0,0.0
51077,2629035,0,1,1,1,1290.0,1.0,0.0
51078,15559136,0,5,1,2,503.0,0.4,0.0
51081,34856766,0,9,1,8,22.0,0.8888888888888888,0.0
51082,15732558,0,5,1,1,33.0,0.2,0.0
51083,1562422,0,1,1,0,7200.0,0.0,0.0
51086,52447736,0,19,1,10,84.0,0.5263157894736842,0.0
51088,4646687,0,1,1,0,987.0,0.0,0.0
51089,75563747,0,26,2,11,82.0,0.4230769230769231,0.0
51091,4861912,0,2,1,1,464.0,0.5,0.0
51092,913929,0,2,1,1,1085.0,0.5,0.0
51093,147936405,0,45,1,19,22.0,0.4222222222222222,0.0
51094,8223375,0,4,1,1,203.0,0.25,0.0
51095,17607018,0,5,1,5,380.0,1.0,0.0
51097,2932989,0,1,1,1,4383.0,1.0,0.0
51098,79868445,0,31,1,17,22.0,0.5483870967741935,0.0
51099,42656284,0,11,1,6,108.0,0.5454545454545454,0.0
51100,45980233,0,14,1,8,25.0,0.5714285714285714,0.0
51101,5321439,0,1,1,1,14658.0,1.0,0.0
51102,4003595,0,1,1,0,104.0,0.0,0.0
51103,11785134,0,3,1,1,43.0,0.3333333333333333,0.0
51104,25180911,0,7,1,4,258.0,0.5714285714285714,0.0
51105,152364725,0,45,1,26,68.0,0.5777777777777777,0.0
51106,20038585,0,5,1,2,110.0,0.4,0.0
51109,8119531,0,3,1,2,58.0,0.6666666666666666,0.0
51111,14783920,0,9,1,7,1283.0,0.7777777777777778,0.0
51112,10443573,0,3,1,2,578.0,0.6666666666666666,0.0
51113,8069058,0,3,1,2,22.0,0.6666666666666666,0.0
51114,1554024,0,1,1,0,762.0,0.0,0.0
51115,1557450,0,1,1,1,5814.0,1.0,0.0
51116,8281263,0,2,1,1,1764.0,0.5,0.0
51117,6866212,1,2,1,2,322.0,1.0,1.456407113558393e-07
51120,1014837,0,2,1,0,284.0,0.0,0.0
51121,9437216,0,3,1,1,668.0,0.3333333333333333,0.0
51122,19720762,0,5,1,0,22.0,0.0,0.0
51123,9436911,0,5,1,1,220.0,0.2,0.0
51124,5022252,0,3,1,1,63.0,0.3333333333333333,0.0
51125,10356156,0,4,2,1,33.0,0.25,0.0
51126,5250111,0,1,1,0,468.0,0.0,0.0
51129,1703144,0,1,1,0,1592.0,0.0,0.0
51130,2376300,0,1,1,0,68.0,0.0,0.0
51132,2623474,0,1,1,0,1557.0,0.0,0.0
51134,14934579,0,5,1,1,380.0,0.2,0.0
51136,86211246,0,32,1,11,7.0,0.34375,0.0
51137,69153788,0,23,1,14,22.0,0.6086956521739131,0.0
51138,13323680,0,4,1,0,5.0,0.0,0.0
51140,37888205,0,13,1,1,68.0,0.07692307692307693,0.0
51142,4081164,0,1,1,1,7.0,1.0,0.0
51143,43018591,0,16,1,10,63.0,0.625,0.0
51144,7178782,0,2,1,0,273.0,0.0,0.0
51145,2606417,0,1,1,1,1581.0,1.0,0.0
51146,8407377,0,3,1,0,110.0,0.0,0.0
51147,9162215,0,2,1,1,1841.0,0.5,0.0
51148,42439301,0,16,1,6,68.0,0.375,0.0
51150,21583285,0,6,1,4,76.0,0.6666666666666666,0.0
51151,1016921,0,2,1,1,216.0,0.5,0.0
51152,12112432,0,4,1,1,468.0,0.25,0.0
51153,22079438,0,8,1,5,68.0,0.625,0.0
51154,4821040,0,1,1,1,31451.0,1.0,0.0
51155,5852226,0,1,1,0,3271.0,0.0,0.0
51157,8223185,0,4,2,4,33.0,1.0,0.0
51159,64683217,0,20,1,10,30.0,0.5,0.0
51160,1661743,0,1,1,0,15322.0,0.0,0.0
51162,49343885,0,19,1,10,220.0,0.5263157894736842,0.0
51163,27334936,0,12,2,9,33.0,0.75,0.0
51164,34620869,0,15,1,5,68.0,0.3333333333333333,0.0
51165,30799895,0,10,1,9,468.0,0.9,0.0
51166,476088,0,1,1,1,498.0,1.0,0.0
51168,4234612,0,1,1,1,35.0,1.0,0.0
51169,11002927,0,2,1,1,1283.0,0.5,0.0
51170,22793358,0,8,1,5,76.0,0.625,0.0
51172,5044389,0,1,1,0,785.0,0.0,0.0
51175,71463736,0,24,1,13,7.0,0.5416666666666666,0.0
51176,61480344,0,21,1,15,30.0,0.7142857142857143,0.0
51177,7190649,0,2,1,1,104.0,0.5,0.0
51178,10708315,0,4,2,1,110.0,0.25,0.0
51179,15756742,0,4,1,0,7.0,0.0,0.0
51180,4614569,0,3,1,0,249.0,0.0,0.0
51181,41991203,0,13,5,6,29.0,0.46153846153846156,0.0
51183,60195920,0,23,1,14,110.0,0.6086956521739131,0.0
51184,5151200,0,2,1,1,39.0,0.5,0.0
51185,6104721,0,2,1,2,1283.0,1.0,0.0
51186,28480332,0,8,1,0,237.0,0.0,0.0
51187,1176534,0,1,1,0,186.0,0.0,0.0
51188,7288953,1,4,1,1,39.0,0.25,1.3719391523034927e-07
51189,17964109,0,7,1,3,33.0,0.42857142857142855,0.0
51190,22195962,0,8,1,4,6388.0,0.5,0.0
51191,3338750,0,1,1,1,1987.0,1.0,0.0
51192,1380374,0,1,1,1,5544.0,1.0,0.0
51193,10992045,0,3,1,2,56.0,0.6666666666666666,0.0
51194,79725722,0,27,1,18,22.0,0.6666666666666666,0.0
51195,5236391,0,1,1,0,1221.0,0.0,0.0
51198,39155816,0,14,1,9,2669.0,0.6428571428571429,0.0
51200,10677012,1,4,1,2,220.0,0.5,9.365916231994495e-08
51202,5582394,0,2,1,0,203.0,0.0,0.0
51204,5651619,0,2,1,1,1955.0,0.5,0.0
51205,3033931,0,1,1,1,3598.0,1.0,0.0
51207,106359134,0,36,1,13,272.0,0.3611111111111111,0.0
51209,4890318,1,2,1,2,199.0,1.0,2.044856796633675e-07
51210,5501262,0,1,1,0,795.0,0.0,0.0
51211,4436820,0,1,1,0,864.0,0.0,0.0
51212,23485382,0,9,1,2,53.0,0.2222222222222222,0.0
51213,3365413,0,1,1,1,43.0,1.0,0.0
51214,16006610,0,4,1,3,35.0,0.75,0.0
51215,32797713,0,14,1,3,25.0,0.21428571428571427,0.0
51216,20094573,0,6,1,5,452.0,0.8333333333333334,0.0
51217,11832529,2,3,2,0,1182.0,0.0,1.6902557348475545e-07
51218,3909043,0,2,1,0,66.0,0.0,0.0
51219,9771510,0,5,1,4,220.0,0.8,0.0
51220,71610648,0,25,1,10,57.0,0.4,0.0
51221,13224133,1,6,1,4,135.0,0.6666666666666666,7.561932415531513e-08
51222,17702361,0,10,1,9,186.0,0.9,0.0
51223,4818771,0,1,1,0,680.0,0.0,0.0
51225,84151331,0,29,1,4,22.0,0.13793103448275862,0.0
51226,5951876,0,2,1,1,2387.0,0.5,0.0
51227,9134576,0,2,1,0,33.0,0.0,0.0
51228,27507702,0,8,1,4,25.0,0.5,0.0
51232,4876218,0,3,1,3,110.0,1.0,0.0
51233,21800932,0,8,1,6,68.0,0.75,0.0
51234,29968305,0,10,1,5,199.0,0.5,0.0
51235,26917511,0,10,1,2,25.0,0.2,0.0
51236,13120175,0,7,1,6,199.0,0.8571428571428571,0.0
51240,8058038,0,3,1,0,53.0,0.0,0.0
51241,33068595,1,9,1,7,697.0,0.7777777777777778,3.024017198190609e-08
51244,9343449,0,3,1,2,178.0,0.6666666666666666,0.0
51247,7673527,0,2,1,2,8.0,1.0,0.0
51249,1375611,0,1,1,0,82.0,0.0,0.0
51250,10669249,0,4,1,4,388.0,1.0,0.0
51251,31045077,0,13,2,9,220.0,0.6923076923076923,0.0
51252,2024972,0,1,1,0,762.0,0.0,0.0
51254,26678602,0,12,1,5,33.0,0.4166666666666667,0.0
51255,38571434,0,10,2,6,7.0,0.6,0.0
51256,18481562,0,9,1,3,22.0,0.3333333333333333,0.0
51257,33895841,0,12,1,6,59.0,0.5,0.0
51258,8316934,0,2,1,1,337.0,0.5,0.0
51262,54506509,0,18,2,3,33.0,0.16666666666666666,0.0
51264,17179,0,1,1,1,1085.0,1.0,0.0
51265,8707000,0,4,1,2,530.0,0.5,0.0
51266,40985989,0,13,2,10,416.0,0.7692307692307693,0.0
51268,7636316,0,4,2,1,100.0,0.25,0.0
51269,1018731,0,1,1,1,8058.0,1.0,0.0
51270,8284929,0,2,1,2,204.0,1.0,0.0
51271,3283304,0,1,1,1,57.0,1.0,0.0
51272,30929929,0,11,1,3,30.0,0.2727272727272727,0.0
51273,13413804,0,3,1,1,43.0,0.3333333333333333,0.0
51274,2431839,0,1,1,0,68.0,0.0,0.0
51275,21006299,0,7,1,1,33.0,0.14285714285714285,0.0
51276,23800080,0,8,2,2,74.0,0.25,0.0
51278,2968368,0,1,1,1,7519.0,1.0,0.0
51279,25017677,0,9,1,8,468.0,0.8888888888888888,0.0
51280,8170411,0,3,1,1,43.0,0.3333333333333333,0.0
51282,6393927,0,3,1,2,532.0,0.6666666666666666,0.0
51283,4927096,0,1,1,1,203.0,1.0,0.0
51285,28218687,0,10,1,4,713.0,0.4,0.0
51286,86712767,0,30,1,12,6380.0,0.4,0.0
51287,8354230,0,4,1,3,33.0,0.75,0.0
51288,923335,0,1,1,1,25.0,1.0,0.0
51289,3449728,0,1,1,1,3499.0,1.0,0.0
51290,30102174,0,9,1,9,272.0,1.0,0.0
51291,19738179,0,8,1,0,22.0,0.0,0.0
51293,10793374,0,3,1,0,280.0,0.0,0.0
51294,19768739,0,8,1,7,7.0,0.875,0.0
51296,265008,0,1,1,0,834.0,0.0,0.0
51297,7210972,0,3,1,3,33.0,1.0,0.0
51298,10010445,0,4,1,1,33.0,0.25,0.0
51299,1526566,0,1,1,1,503.0,1.0,0.0
51300,5171567,0,1,1,0,595.0,0.0,0.0
51301,350643,0,1,1,0,1680.0,0.0,0.0
51305,60271682,0,20,1,15,762.0,0.75,0.0
51306,67484582,2,25,1,7,166.0,0.28,2.963639902222407e-08
51307,5333448,0,2,1,1,782.0,0.5,0.0
51308,220298,0,1,1,1,784.0,1.0,0.0
51309,78979774,0,24,1,9,59.0,0.375,0.0
51310,5697535,0,1,1,1,10708.0,1.0,0.0
51311,10518710,0,3,1,2,25.0,0.6666666666666666,0.0
51313,10195706,0,2,1,0,931.0,0.0,0.0
51315,5548420,0,1,1,0,30.0,0.0,0.0
51316,2267968,0,1,1,1,1836.0,1.0,0.0
51317,86269067,0,30,1,18,596.0,0.6,0.0
51318,2594975,0,1,1,0,208.0,0.0,0.0
51319,33961519,0,10,1,7,189.0,0.7,0.0
51320,3713637,0,2,1,1,298.0,0.5,0.0
51321,26985,0,1,1,0,938.0,0.0,0.0
51322,7437714,0,2,1,2,238.0,1.0,0.0
51323,12318447,0,5,1,2,22.0,0.4,0.0
51326,21909151,0,9,1,3,8.0,0.3333333333333333,0.0
51327,13518343,0,5,1,1,220.0,0.2,0.0
51328,49465919,0,18,1,15,25.0,0.8333333333333334,0.0
51329,33635053,0,12,1,8,57.0,0.6666666666666666,0.0
51330,34761909,0,14,1,5,22.0,0.35714285714285715,0.0
51331,20598710,0,6,1,6,35.0,1.0,0.0
51333,20192040,0,6,1,6,910.0,1.0,0.0
51335,11332461,0,4,1,2,1488.0,0.5,0.0
51338,8006070,0,2,1,2,1665.0,1.0,0.0
51340,4993739,0,3,1,1,944.0,0.3333333333333333,0.0
51341,22691789,0,9,1,6,445.0,0.6666666666666666,0.0
51342,86118936,0,29,1,22,762.0,0.7586206896551724,0.0
51343,34739972,0,15,1,9,189.0,0.6,0.0
51345,55861212,0,21,1,13,8.0,0.6190476190476191,0.0
51346,62018,0,1,1,1,1742.0,1.0,0.0
51348,17025537,0,6,1,2,25.0,0.3333333333333333,0.0
51349,2719340,0,1,1,0,7.0,0.0,0.0
51350,4954025,0,1,1,0,33.0,0.0,0.0
51351,11519846,0,5,1,0,272.0,0.0,0.0
51352,136487255,3,45,1,6,639.0,0.13333333333333333,2.19800742567502e-08
51353,1918813,0,1,1,0,3153.0,0.0,0.0
51354,18819311,0,8,1,5,25.0,0.625,0.0
51356,12471726,0,3,1,1,110.0,0.3333333333333333,0.0
51358,27206588,0,10,1,4,204.0,0.4,0.0
51359,11583476,0,4,1,3,302.0,0.75,0.0
51360,11411750,0,4,1,0,1202.0,0.0,0.0
51361,1223830,0,1,1,1,1498.0,1.0,0.0
51363,4416168,0,1,1,1,1717.0,1.0,0.0
51364,5279978,0,2,1,1,3921.0,0.5,0.0
51365,44087397,0,14,2,6,468.0,0.42857142857142855,0.0
51366,8803883,0,2,1,2,119.0,1.0,0.0
51367,11780135,0,3,1,2,464.0,0.6666666666666666,0.0
51368,58128983,0,16,1,4,25.0,0.25,0.0
51372,18003142,0,4,1,3,74.0,0.75,0.0
51374,19468974,0,6,1,3,166.0,0.5,0.0
51375,10225967,0,4,1,2,22.0,0.5,0.0
51378,10763700,0,3,2,2,272.0,0.6666666666666666,0.0
51379,100781494,0,31,1,19,452.0,0.6129032258064516,0.0
51380,12960614,0,3,1,0,22.0,0.0,0.0
51381,5223945,0,1,1,0,1681.0,0.0,0.0
51382,25324979,0,7,1,6,208.0,0.8571428571428571,0.0
51384,154206009,0,51,1,9,35.0,0.17647058823529413,0.0
51387,14412364,0,4,1,2,228.0,0.5,0.0
51389,552528,0,1,1,1,25.0,1.0,0.0
51390,15297487,0,4,1,4,33.0,1.0,0.0
51392,7775450,0,3,1,2,320.0,0.6666666666666666,0.0
51394,8429101,0,2,1,1,74.0,0.5,0.0
51396,18765628,0,7,1,2,66.0,0.2857142857142857,0.0
51399,14927712,0,5,1,0,25.0,0.0,0.0
51400,60071526,0,25,1,10,68.0,0.4,0.0
51401,34927359,0,13,1,9,7.0,0.6923076923076923,0.0
51403,55753910,0,17,1,5,199.0,0.29411764705882354,0.0
51406,7985940,0,2,1,2,2848.0,1.0,0.0
51407,21456144,0,7,1,1,25.0,0.14285714285714285,0.0
51409,5223760,0,2,1,2,464.0,1.0,0.0
51412,4090253,0,1,1,0,468.0,0.0,0.0
51413,1294257,1,1,1,1,984.0,1.0,7.726440730086837e-07
51414,7591102,0,5,1,3,199.0,0.6,0.0
51415,2024469,0,1,1,0,4491.0,0.0,0.0
51416,22320128,0,6,1,1,307.0,0.16666666666666666,0.0
51417,216305,0,1,1,0,803.0,0.0,0.0
51420,23292439,0,9,1,6,1169.0,0.6666666666666666,0.0
51421,3526289,0,1,1,1,2387.0,1.0,0.0
51424,33157865,0,10,2,7,43.0,0.7,0.0
51425,11391094,0,4,1,2,25.0,0.5,0.0
51428,17716279,0,6,1,3,208.0,0.5,0.0
51432,2465815,0,1,1,0,762.0,0.0,0.0
51436,5428919,0,1,1,1,59.0,1.0,0.0
51438,4852142,0,1,1,1,220.0,1.0,0.0
51440,105223762,0,34,2,10,645.0,0.29411764705882354,0.0
51442,2090431,0,1,1,0,874.0,0.0,0.0
51444,4106786,0,1,1,0,592.0,0.0,0.0
51446,159916,0,1,1,0,53.0,0.0,0.0
51447,4770954,0,1,1,0,25.0,0.0,0.0
51448,897606,0,1,1,1,220.0,1.0,0.0
51450,14012479,0,4,1,2,22.0,0.5,0.0
51451,11444937,0,3,1,2,1513.0,0.6666666666666666,0.0
51453,143835912,0,50,2,23,22.0,0.46,0.0
51454,6204982,0,2,1,2,431.0,1.0,0.0
51455,11371404,0,3,1,2,43.0,0.6666666666666666,0.0
51456,8321037,0,3,2,1,468.0,0.3333333333333333,0.0
51457,4652852,0,2,1,1,431.0,0.5,0.0
51459,64734208,0,24,1,9,239.0,0.375,0.0
51462,12151395,1,7,1,4,110.0,0.5714285714285714,8.229507805482416e-08
51463,8065368,0,3,1,0,86.0,0.0,0.0
51464,6916772,0,2,1,0,619.0,0.0,0.0
51465,1228356,0,1,1,1,1397.0,1.0,0.0
51466,47327873,0,14,2,7,22.0,0.5,0.0
51470,12191205,0,6,1,5,90.0,0.8333333333333334,0.0
51471,22514182,0,9,1,5,7.0,0.5555555555555556,0.0
51472,2657763,0,2,1,2,208.0,1.0,0.0
51474,407923,0,1,1,0,575.0,0.0,0.0
51475,2021392,0,1,1,0,2504.0,0.0,0.0
51478,4531499,0,4,1,3,204.0,0.75,0.0
51480,3403552,0,1,1,1,1340.0,1.0,0.0
51481,6822513,1,2,1,2,1085.0,1.0,1.4657355728014003e-07
51482,71251873,0,27,1,22,220.0,0.8148148148148148,0.0
51484,93741668,0,29,1,9,33.0,0.3103448275862069,0.0
51485,9218566,0,2,1,1,2122.0,0.5,0.0
51486,4139585,0,1,1,1,645.0,1.0,0.0
51488,113287592,1,38,1,19,22.0,0.5,8.827092026106442e-09
51490,14743998,0,4,2,2,68.0,0.5,0.0
51491,2273412,0,1,1,1,11232.0,1.0,0.0
51492,35248333,0,14,1,8,8.0,0.5714285714285714,0.0
51493,1472605,0,1,1,1,10935.0,1.0,0.0
51495,10389495,0,2,2,2,129.0,1.0,0.0
51496,26469543,0,7,1,2,238.0,0.2857142857142857,0.0
51497,19873455,0,5,1,2,65.0,0.4,0.0
51498,9033549,0,4,1,2,116.0,0.5,0.0
51499,4147454,0,3,1,1,8.0,0.3333333333333333,0.0
51500,2857221,0,2,1,1,1062.0,0.5,0.0
51501,46395523,0,13,1,11,114.0,0.8461538461538461,0.0
51502,24030912,0,8,1,7,4.0,0.875,0.0
51503,45462588,0,15,2,9,294.0,0.6,0.0
51504,41816574,0,17,1,11,110.0,0.6470588235294118,0.0
51507,823729,0,1,1,1,419.0,1.0,0.0
51508,7755965,0,3,1,0,8.0,0.0,0.0
51509,16675242,0,5,1,3,25.0,0.6,0.0
51511,2794758,0,1,1,0,1069.0,0.0,0.0
51513,2664673,0,1,1,1,1542.0,1.0,0.0
51514,8095665,0,2,1,1,255.0,0.5,0.0
51515,10932193,0,4,1,2,423.0,0.5,0.0
51516,5190198,0,2,2,1,555.0,0.5,0.0
51517,5140910,0,2,1,0,464.0,0.0,0.0
51518,22498296,0,8,1,2,296.0,0.25,0.0
51519,2315290,0,1,1,1,66.0,1.0,0.0
51520,6756426,0,2,1,0,2712.0,0.0,0.0
51521,4565868,0,1,1,1,4502.0,1.0,0.0
51523,5195350,0,1,1,0,1542.0,0.0,0.0
51524,5480961,0,2,1,0,1245.0,0.0,0.0
51525,9479716,0,3,1,2,22.0,0.6666666666666666,0.0
51526,9668339,0,2,1,2,69.0,1.0,0.0
51527,1668760,0,1,1,1,4200.0,1.0,0.0
51529,46574260,0,16,1,10,325.0,0.625,0.0
51533,21315013,0,5,2,1,157.0,0.2,0.0
51534,16776861,0,7,1,3,1521.0,0.42857142857142855,0.0
51535,9654162,1,2,1,0,1668.0,0.0,1.0358226845582247e-07
51538,89402500,0,31,1,21,22.0,0.6774193548387096,0.0
51539,3589924,0,1,1,0,166.0,0.0,0.0
51541,401921672,0,131,2,14,896.0,0.10687022900763359,0.0
51542,82149479,0,26,2,15,33.0,0.5769230769230769,0.0
51545,2316263,0,2,1,2,220.0,1.0,0.0
51546,52334028,3,20,1,10,580.0,0.5,5.732407985106746e-08
51547,2758741,0,1,1,0,30.0,0.0,0.0
51548,9270266,0,3,1,1,762.0,0.3333333333333333,0.0
51550,34572930,0,8,1,7,7.0,0.875,0.0
51552,10750682,0,3,1,2,978.0,0.6666666666666666,0.0
51553,31573008,0,12,1,6,92.0,0.5,0.0
51554,54978271,0,18,1,3,30.0,0.16666666666666666,0.0
51556,27914756,0,7,1,4,22.0,0.5714285714285714,0.0
51558,2516518,0,1,1,0,1398.0,0.0,0.0
51559,35194596,0,15,1,9,25.0,0.6,0.0
51560,3754149,0,1,1,1,1557.0,1.0,0.0
51561,40985611,0,18,2,10,22.0,0.5555555555555556,0.0
51562,62889302,0,20,1,11,7.0,0.55,0.0
51563,3772642,0,1,1,0,762.0,0.0,0.0
51564,2616069,0,1,1,1,12389.0,1.0,0.0
51565,11512523,0,4,1,2,464.0,0.5,0.0
51566,311522,0,1,1,1,302.0,1.0,0.0
51570,7322845,0,4,1,4,255.0,1.0,0.0
51571,25842094,2,9,1,6,22.0,0.6666666666666666,7.739310908783166e-08
51572,3077203,0,1,1,0,220.0,0.0,0.0
51573,19493323,0,9,1,5,762.0,0.5555555555555556,0.0
51574,637382,0,1,1,1,3962.0,1.0,0.0
51575,11985814,0,3,2,1,501.0,0.3333333333333333,0.0
51577,46583370,0,16,1,7,7.0,0.4375,0.0
51579,4757156,0,3,1,0,199.0,0.0,0.0
51580,6098203,0,2,1,0,68.0,0.0,0.0
51581,1488029,1,1,1,0,3518.0,0.0,6.720299133955051e-07
51582,428580,0,1,1,1,114.0,1.0,0.0
51583,78020945,0,23,1,14,22.0,0.6086956521739131,0.0
51584,28068699,0,7,1,5,273.0,0.7142857142857143,0.0
51585,7006571,0,2,1,1,22.0,0.5,0.0
51588,15176514,0,6,1,0,22.0,0.0,0.0
51589,3052937,0,1,1,1,4230.0,1.0,0.0
51593,5488637,0,3,1,1,22.0,0.3333333333333333,0.0
51594,14952898,0,6,2,2,581.0,0.3333333333333333,0.0
51597,4885678,0,1,1,1,63.0,1.0,0.0
51598,732696,0,1,1,0,157.0,0.0,0.0
51599,12568739,0,6,1,5,416.0,0.8333333333333334,0.0
51601,3191957,0,2,1,1,57.0,0.5,0.0
51603,36428871,0,11,1,5,468.0,0.45454545454545453,0.0
51605,22194271,0,10,1,6,22.0,0.6,0.0
51607,59768173,0,16,1,6,33.0,0.375,0.0
51610,17546580,0,7,2,3,22.0,0.42857142857142855,0.0
51613,1248551,0,2,1,2,762.0,1.0,0.0
51616,43429085,0,16,1,4,25.0,0.25,0.0
51617,3682551,0,2,1,2,255.0,1.0,0.0
51619,24973877,0,12,1,7,208.0,0.5833333333333334,0.0
51621,9623041,0,3,1,2,592.0,0.6666666666666666,0.0
51622,11932650,0,4,1,2,375.0,0.5,0.0
51623,104884301,0,34,3,17,22.0,0.5,0.0
51625,2069380,0,1,1,1,11685.0,1.0,0.0
51627,84571967,0,29,1,12,143.0,0.41379310344827586,0.0
51629,1413631,0,1,1,1,464.0,1.0,0.0
51630,2673600,0,1,1,1,255.0,1.0,0.0
51631,26819621,0,8,1,4,468.0,0.5,0.0
51632,2383858,0,1,1,0,3555.0,0.0,0.0
51634,2078854,0,1,1,1,6086.0,1.0,0.0
51635,5304083,0,3,1,1,1447.0,0.3333333333333333,0.0
51636,7045668,0,2,1,0,134.0,0.0,0.0
51638,16521926,0,5,1,4,114.0,0.8,0.0
51639,43380983,0,14,1,3,22.0,0.21428571428571427,0.0
51641,5648038,0,1,1,0,25.0,0.0,0.0
51642,5495992,0,4,1,3,68.0,0.75,0.0
51644,5666175,0,1,1,1,167.0,1.0,0.0
51645,3002936,0,1,1,1,220.0,1.0,0.0
51647,2089535,0,1,1,1,1039.0,1.0,0.0
51648,15974023,0,6,1,1,25.0,0.16666666666666666,0.0
51649,24563081,0,8,1,2,39.0,0.25,0.0
51653,10064555,0,3,1,2,35.0,0.6666666666666666,0.0
51654,12349263,0,6,1,5,181.0,0.8333333333333334,0.0
51658,4922955,0,1,1,0,7.0,0.0,0.0
51661,131590370,0,40,1,17,416.0,0.425,0.0
51662,1372645,0,1,1,0,762.0,0.0,0.0
51664,6437279,0,2,2,1,10198.0,0.5,0.0
51665,10544521,0,3,1,3,697.0,1.0,0.0
51666,25380580,1,7,1,6,4102.0,0.8571428571428571,3.940020283224418e-08
51667,9100796,0,3,1,0,100.0,0.0,0.0
51668,52977154,0,21,1,5,8.0,0.23809523809523808,0.0
51670,82140423,0,36,1,18,57.0,0.5,0.0
51671,32186983,0,13,1,1,138.0,0.07692307692307693,0.0
51675,42009800,1,18,1,8,217.0,0.4444444444444444,2.380396954996215e-08
51676,4624929,0,1,1,1,74.0,1.0,0.0
51677,3808252,0,2,1,0,762.0,0.0,0.0
51679,24006056,0,9,1,5,122.0,0.5555555555555556,0.0
51682,178843,0,1,1,1,60.0,1.0,0.0
51683,10218888,0,4,2,3,418.0,0.75,0.0
51686,34252909,1,9,1,4,22.0,0.4444444444444444,2.919460066880743e-08
51687,6723893,1,2,2,1,1296.0,0.5,1.4872336606189302e-07
51688,131171363,0,41,2,19,22.0,0.4634146341463415,0.0
51690,3753892,0,2,1,1,22.0,0.5,0.0
51691,26373626,2,8,1,6,140.0,0.75,7.58333344076389e-08
51692,5325586,1,2,1,0,106.0,0.0,1.877727634104491e-07
51693,4478539,0,2,1,2,762.0,1.0,0.0
51694,56899069,0,19,2,13,22.0,0.6842105263157895,0.0
51695,4019108,0,1,1,0,204.0,0.0,0.0
51698,136922363,0,38,1,3,22.0,0.07894736842105263,0.0
51699,4622560,0,3,1,3,361.0,1.0,0.0
51700,11927149,0,3,1,2,33.0,0.6666666666666666,0.0
51701,4667519,0,1,1,0,468.0,0.0,0.0
51704,7712400,0,4,1,3,35.0,0.75,0.0
51705,2125181,0,1,1,0,922.0,0.0,0.0
51706,22927677,0,7,1,6,697.0,0.8571428571428571,0.0
51707,13700394,0,4,1,2,25.0,0.5,0.0
51708,18229817,0,9,1,7,25.0,0.7777777777777778,0.0
51709,24266987,0,6,1,5,57.0,0.8333333333333334,0.0
51712,109165403,0,34,1,7,25.0,0.20588235294117646,0.0
51713,35807074,0,12,1,6,7.0,0.5,0.0
51715,3959049,0,1,1,1,7666.0,1.0,0.0
51719,2566301,0,1,1,1,1746.0,1.0,0.0
51720,168514856,0,54,1,24,74.0,0.4444444444444444,0.0
51721,28267137,1,13,1,8,238.0,0.6153846153846154,3.5376769851152593e-08
51724,32913122,0,10,2,4,22.0,0.4,0.0
51725,42437176,0,12,1,10,43.0,0.8333333333333334,0.0
51728,5035702,0,1,1,1,698.0,1.0,0.0
51730,14941641,0,5,1,3,129.0,0.6,0.0
51731,5880703,0,1,1,1,1190.0,1.0,0.0
51732,17315973,0,9,1,1,30.0,0.1111111111111111,0.0
51733,2611109,1,2,1,1,632.0,0.5,3.8297903304687776e-07
51734,18472030,0,7,1,0,8.0,0.0,0.0
51735,4143133,0,2,1,2,68.0,1.0,0.0
51737,21094004,0,7,1,3,273.0,0.42857142857142855,0.0
51738,13149376,0,4,1,4,66.0,1.0,0.0
51739,45841957,0,17,2,2,25.0,0.11764705882352941,0.0
51741,5355223,0,2,1,2,410.0,1.0,0.0
51742,9101708,0,5,1,0,25.0,0.0,0.0
51743,28447320,0,9,1,3,8.0,0.3333333333333333,0.0
51745,4151514,0,1,1,0,1760.0,0.0,0.0
